feature,coefficient,absolute_coefficient
感到开,-0.03889805550893336,0.03889805550893336
知道,-0.03886606971519564,0.03886606971519564
吵过,0.03884990197788849,0.03884990197788849
争吵过,0.03884990197788849,0.03884990197788849
就很多,-0.03881504693179499,0.03881504693179499
车票,-0.03881504693179499,0.03881504693179499
十多,-0.03881504693179499,0.03881504693179499
，就很多,-0.03881504693179499,0.03881504693179499
正常,0.038723043767788345,0.038723043767788345
软件,0.03868213599793678,0.03868213599793678
一，,-0.03865445054751214,0.03865445054751214
第一，,-0.03865445054751214,0.03865445054751214
去看,-0.038643813712642326,0.038643813712642326
，看电,-0.03862258555941267,0.03862258555941267
，看电影,-0.03862258555941267,0.03862258555941267
一点,-0.03856587636062881,0.03856587636062881
己不是一,-0.03850940078626847,0.03850940078626847
己不是,-0.03850940078626847,0.03850940078626847
自己不是一,-0.03850940078626847,0.03850940078626847
自己不是,-0.03850940078626847,0.03850940078626847
直在,-0.038506237287721186,0.038506237287721186
一直在,-0.038506237287721186,0.038506237287721186
好，就,0.038485934265659646,0.038485934265659646
是有一点,-0.03842634732481979,0.03842634732481979
，要,-0.03839292412675594,0.03839292412675594
悔，,-0.038359101972437644,0.038359101972437644
后悔，,-0.038359101972437644,0.038359101972437644
宿舍里,-0.03833338733045277,0.03833338733045277
舍里,-0.03833338733045277,0.03833338733045277
在宿舍里,-0.03833338733045277,0.03833338733045277
们太,0.03832183214327426,0.03832183214327426
他们太闹腾,0.03832183214327426,0.03832183214327426
们太闹腾,0.03832183214327426,0.03832183214327426
"争吵。
",0.03832183214327426,0.03832183214327426
得他们太闹,0.03832183214327426,0.03832183214327426
他们太,0.03832183214327426,0.03832183214327426
觉得他们太,0.03832183214327426,0.03832183214327426
绪，,0.03832183214327426,0.03832183214327426
得他们太,0.03832183214327426,0.03832183214327426
的情绪，,0.03832183214327426,0.03832183214327426
们太闹,0.03832183214327426,0.03832183214327426
情绪，,0.03832183214327426,0.03832183214327426
他们太闹,0.03832183214327426,0.03832183214327426
获得,0.03830061549570967,0.03830061549570967
分享,-0.03829906492186888,0.03829906492186888
的气,-0.03828641136120184,0.03828641136120184
是如,-0.0382778437771518,0.0382778437771518
是如果,-0.0382778437771518,0.0382778437771518
。比如说,-0.038277550211288223,0.038277550211288223
。比如,-0.038277550211288223,0.038277550211288223
。比,-0.038277550211288223,0.038277550211288223
子的,-0.03827700105693721,0.03827700105693721
我印,-0.03827213909164509,0.03827213909164509
我印象,-0.03827213909164509,0.03827213909164509
，刚,-0.03826698705994408,0.03826698705994408
，我觉得我,0.03821995309754829,0.03821995309754829
但是我觉得,0.03821995309754829,0.03821995309754829
觉得我这,0.03821995309754829,0.03821995309754829
，但是我觉,0.03821995309754829,0.03821995309754829
我觉得我这,0.03821995309754829,0.03821995309754829
得我这,0.03821995309754829,0.03821995309754829
但是我觉,0.03821995309754829,0.03821995309754829
时间，,-0.03818894918952071,0.03818894918952071
，嗯，就,-0.03811166020434478,0.03811166020434478
但就是很,-0.03807182278323616,0.03807182278323616
基本上,-0.03797615179315302,0.03797615179315302
基本,-0.03797615179315302,0.03797615179315302
本上,-0.03797615179315302,0.03797615179315302
就感觉,0.03797554161730347,0.03797554161730347
高中,-0.03795147835198572,0.03795147835198572
的不是很好,-0.03791032549888413,0.03791032549888413
的不是,-0.03791032549888413,0.03791032549888413
的一次是,-0.03791032549888413,0.03791032549888413
的不是很,-0.03791032549888413,0.03791032549888413
近的一次是,-0.03791032549888413,0.03791032549888413
还会,-0.03790689409596529,0.03790689409596529
是从,-0.03790689409596529,0.03790689409596529
我不经,-0.03789021404548726,0.03789021404548726
我不经常失,-0.03789021404548726,0.03789021404548726
我不经常,-0.03789021404548726,0.03789021404548726
为自己,-0.03787629606170417,0.03787629606170417
为自,-0.03787629606170417,0.03787629606170417
有什么特别,-0.03786754070193027,0.03786754070193027
什么特别,-0.03786754070193027,0.03786754070193027
么特别,-0.03786754070193027,0.03786754070193027
什么特,-0.03786754070193027,0.03786754070193027
么特,-0.03786754070193027,0.03786754070193027
没有什么特,-0.03786754070193027,0.03786754070193027
有什么特,-0.03786754070193027,0.03786754070193027
愤怒,0.037865846313346975,0.037865846313346975
感觉这,-0.037841738866779176,0.037841738866779176
我感觉这,-0.037841738866779176,0.037841738866779176
觉这,-0.037841738866779176,0.037841738866779176
定，,-0.037841738866779176,0.037841738866779176
让人,0.03783186267642928,0.03783186267642928
最喜欢去,-0.03781648168443025,0.03781648168443025
，我,0.03779579396034701,0.03779579396034701
。他,-0.037794463490958066,0.037794463490958066
序员,-0.03777248116959144,0.03777248116959144
